"Timestamp","Bid_Open","Bid_High","Bid_Low","Bid_Close","Bid_Volume","Ask_Open","Ask_High","Ask_Low","Ask_Close","Ask_Volume","Class"
NA,10.04293,10.06193,10.04204,10.06181,10470.79,10.04408,10.06321,10.04295,10.06315,10168.2998,"True"
NA,10.0618,10.06205,10.05177,10.05597,8126.1602,10.06312,10.06312,10.05297,10.05723,7758.8599,"False"
NA,10.05597,10.05657,10.04749,10.04859,7334.5898,10.05723,10.05779,10.0487,10.04986,7109.1299,"True"
NA,10.04854,10.0569,10.04678,10.05531,8299.46,10.04987,10.05823,10.04772,10.05683,7129,"False"
NA,10.05547,10.05575,10.05024,10.05465,2707.4099,10.05689,10.05813,10.05231,10.05661,2847.46,"False"
NA,10.05463,10.05507,10.04664,10.04788,2108.7341,10.05659,10.05701,10.04929,10.04968,1873.0388,"False"
NA,10.0479,10.05068,10.04315,10.04353,2927.51,10.0497,10.05211,10.04523,10.04568,2694.9099,"False"
NA,10.04372,10.05057,10.04167,10.04358,8080.0601,10.0458,10.05177,10.04308,10.04519,8317.0498,"False"
NA,10.04358,10.04601,10.02921,10.03615,8049.4902,10.0451,10.04747,10.03061,10.03776,8174.75,"False"
NA,10.03627,10.04428,10.03477,10.04271,6866.0098,10.03776,10.0455,10.03598,10.04381,6822.4702,"False"
NA,10.04267,10.04292,10.03728,10.03982,6784.8101,10.04381,10.04393,10.03853,10.04139,6835.3701,"False"
NA,10.03982,10.04253,10.03618,10.03618,6481.0498,10.04139,10.04363,10.03725,10.03725,5964.9399,"False"
NA,10.03618,10.03694,10.03104,10.03169,7682.1802,10.03724,10.03814,10.03213,10.03294,7089.8301,"False"
NA,10.03167,10.03529,10.02631,10.03277,9732.9805,10.03293,10.03633,10.02752,10.03391,10191.4502,"True"
NA,10.03265,10.04804,10.02828,10.04531,13486.5801,10.03406,10.04903,10.02942,10.04642,13993.3496,"True"
NA,10.04528,10.0517,9.98742,9.99139,21723.25,10.0462,10.05269,9.98832,9.99261,22105.2207,"False"
NA,9.99136,10.00496,9.98493,9.99258,20506.9609,9.99268,10.00597,9.98596,9.994,20756.2109,"False"
NA,9.99275,9.99593,9.96723,9.96795,19533.0898,9.9938,9.99696,9.96807,9.96829,19894.9707,"False"
NA,9.96761,9.97626,9.96106,9.96975,18084.4609,9.96866,9.97719,9.96236,9.97091,17731.9395,"False"
NA,9.97011,9.97477,9.95771,9.97038,15182.6504,9.97059,9.97579,9.95902,9.97192,13555.0596,"False"
NA,9.97038,9.97304,9.94726,9.9509,20344.3008,9.97192,9.97423,9.94846,9.95179,17841.1992,"False"
NA,9.95091,9.95398,9.92881,9.94125,20365.8203,9.95175,9.95502,9.9298,9.94379,19575.4902,"False"
NA,9.94077,9.95102,9.93187,9.93459,18904.4004,9.94423,9.95207,9.93282,9.93581,18869.6504,"False"
NA,9.93463,9.94218,9.92414,9.92469,14848.4404,9.93581,9.94384,9.92563,9.92632,16175.9902,"False"
NA,9.92476,9.93502,9.92378,9.93392,11347.5801,9.92622,9.93602,9.9253,9.93502,12028.0996,"False"
NA,9.93379,9.93465,9.92586,9.92835,7830.4102,9.9352,9.93573,9.92702,9.92927,8801.5303,"False"
NA,9.92833,9.93341,9.92603,9.92762,7280.23,9.92925,9.93532,9.92775,9.92864,8087.73,"True"
NA,9.92752,9.93554,9.92451,9.93366,5732.79,9.92871,9.93653,9.92593,9.93457,7632.98,"False"
NA,9.93344,9.93348,9.92284,9.93069,3180.6699,9.93475,9.9348,9.92423,9.9321,3495.5701,"True"
NA,9.93044,9.93367,9.92529,9.9335,1021.2126,9.93232,9.93702,9.92891,9.93546,1290.9169,"True"
NA,9.93332,9.93425,9.92869,9.93364,1064.3628,9.93568,9.9362,9.93171,9.93534,1600.9128,"True"
NA,9.93382,9.93805,9.92679,9.93298,7696.9702,9.93544,9.93927,9.92818,9.93422,8857.1299,"False"
NA,9.93298,9.93724,9.93156,9.93484,7515.1699,9.93422,9.93852,9.93285,9.93623,7912.1899,"True"
NA,9.93486,9.93854,9.93201,9.93608,4605.73,9.93625,9.93996,9.93318,9.93724,5022.8301,"False"
NA,9.93606,9.93818,9.93387,9.93775,5095.5298,9.93722,9.93936,9.93488,9.93899,4463.4302,"True"
NA,9.93772,9.93882,9.92581,9.92719,6925.1802,9.93906,9.94029,9.92696,9.92833,6201.8301,"False"
NA,9.92717,9.92735,9.91237,9.91734,11254.2197,9.92831,9.92831,9.91355,9.91895,9850.9199,"True"
NA,9.9173,9.92892,9.91711,9.92501,7379.7598,9.91894,9.93033,9.91815,9.92639,8081.27,"True"
NA,9.92502,9.93557,9.91913,9.92097,11092.5498,9.92648,9.93683,9.92018,9.92203,12891.71,"True"
NA,9.921,9.94976,9.91558,9.94281,19518.4492,9.92205,9.95079,9.91655,9.94392,20722.3203,"False"
NA,9.94271,9.94902,9.93557,9.94145,15170.0303,9.94391,9.95012,9.93676,9.9431,16816.0098,"False"
NA,9.94143,9.94788,9.93092,9.93424,13936.7803,9.9431,9.94892,9.93194,9.93596,14771.7695,"False"
NA,9.93464,9.94089,9.92284,9.9377,14214.96,9.93552,9.94182,9.92399,9.93922,16376.04,"True"
NA,9.93788,9.94442,9.92723,9.92723,13880.9102,9.939,9.94545,9.92851,9.92851,12879.3799,"False"
NA,9.92725,9.93068,9.88431,9.88608,19490.0996,9.92845,9.93193,9.88577,9.88769,17889.0293,"False"
NA,9.8862,9.90761,9.86623,9.87588,20766.8496,9.88761,9.90918,9.86726,9.87704,20990.4395,"False"
NA,9.8759,9.88177,9.86128,9.8697,18024.75,9.87706,9.88287,9.86232,9.87102,17680.4004,"True"
NA,9.86969,9.88577,9.86969,9.88092,12248.0996,9.87107,9.88708,9.87107,9.88195,12162.7002,"False"
NA,9.88087,9.88122,9.8668,9.87818,6864.25,9.88195,9.88316,9.86802,9.88022,7136.2002,"False"
NA,9.87813,9.88124,9.87562,9.8789,4702.7002,9.88024,9.88299,9.87706,9.8808,4509.3999,"True"
NA,9.87889,9.88571,9.87868,9.87925,4525.5,9.88077,9.88728,9.87982,9.88025,5202.2002,"False"
NA,9.87921,9.88015,9.87543,9.87845,4932.8999,9.88033,9.88123,9.87668,9.87983,5955.8999,"False"
NA,9.87836,9.87836,9.87486,9.87486,2076.5,9.87987,9.88011,9.87682,9.87682,2049.75,"False"
NA,9.85702,9.86579,9.85388,9.85563,1384.25,9.85892,9.86973,9.85544,9.85733,944.6,"False"
NA,9.85428,9.85646,9.83428,9.84542,2105.5,9.85647,9.85802,9.83598,9.84743,2028.7,"True"
NA,9.84525,9.85662,9.84522,9.85353,8878.8496,9.84726,9.85832,9.84663,9.85479,9265.29,"True"
NA,9.85355,9.85981,9.85169,9.85511,8025.0898,9.85481,9.8611,9.85279,9.85659,7677.5,"False"
NA,9.85511,9.85731,9.85026,9.85419,6797.6001,9.8566,9.8585,9.85136,9.85593,6345.3999,"False"
NA,9.85426,9.8568,9.84978,9.85028,5650.7998,9.85588,9.85789,9.85083,9.85142,5141.7002,"True"
NA,9.85028,9.858,9.84937,9.85677,4826.1001,9.85142,9.85908,9.85054,9.85797,4288.0498,"True"
NA,9.85677,9.87004,9.85627,9.86541,7959.3501,9.85797,9.87092,9.85741,9.86652,7449.6001,"True"
NA,9.86546,9.88217,9.86492,9.87609,8498.7598,9.86652,9.88323,9.86632,9.87694,8342.5303,"True"
NA,9.87591,9.9001,9.87587,9.89195,13421.8799,9.87715,9.90119,9.87686,9.89307,13534.1602,"True"
NA,9.89196,9.91751,9.89194,9.91451,21259.6406,9.89308,9.91862,9.89308,9.91565,21596.4805,"True"
NA,9.91452,9.92112,9.90291,9.92016,19296.0605,9.91566,9.92212,9.9041,9.92115,18774.9609,"True"
NA,9.92017,9.92517,9.90893,9.90967,14469.7197,9.92116,9.92654,9.91049,9.91136,14973.6699,"False"
NA,9.90964,9.91692,9.89635,9.91407,15625.5703,9.91136,9.91808,9.89758,9.91516,15544.0498,"False"
NA,9.91407,9.91495,9.89237,9.89239,16560.7305,9.91518,9.91595,9.89392,9.89392,15634.6299,"False"
NA,9.8923,9.90512,9.8828,9.90488,18401.1602,9.89398,9.90623,9.88393,9.90623,18237.8809,"True"
NA,9.90492,9.91044,9.88423,9.89144,17753.8594,9.90622,9.91142,9.88519,9.89225,17510.3691,"False"
NA,9.8914,9.89725,9.88561,9.88931,19498.3496,9.89232,9.89877,9.88662,9.89059,16732.5,"True"
NA,9.88942,9.89847,9.87843,9.89571,15210.7002,9.89044,9.90025,9.87971,9.89762,15328.1504,"False"
NA,9.89572,9.89782,9.8909,9.89132,9598.4004,9.89763,9.89946,9.89238,9.8925,9308.5,"True"
NA,9.89139,9.90176,9.89105,9.90162,7018.0498,9.89245,9.90352,9.89245,9.90332,8636.8496,"True"
NA,9.90173,9.91329,9.90151,9.90518,7701.1499,9.90342,9.91463,9.90284,9.90632,8661.5996,"True"
NA,9.90518,9.91918,9.9047,9.91735,7723.9502,9.90632,9.92056,9.90568,9.91827,8255.1104,"False"
NA,9.91734,9.91906,9.91124,9.91289,1919.79,9.91826,9.92056,9.91243,9.91483,2014.21,"False"
NA,9.91287,9.91323,9.90541,9.90845,3558.9097,9.91482,9.9149,9.90848,9.91279,3550.7832,"True"
NA,9.90966,9.91895,9.9078,9.91734,2502.4004,9.91161,9.92022,9.91161,9.91936,2545.5078,"True"
NA,9.91771,9.92478,9.91067,9.91428,9363.0195,9.91973,9.92614,9.91249,9.91548,8645.7402,"True"
NA,9.91428,9.92647,9.91071,9.92137,7622.5801,9.91543,9.92759,9.9116,9.92253,7555.7998,"False"
NA,9.92139,9.92268,9.91491,9.91541,6935.9102,9.92255,9.92361,9.91612,9.91662,6914.77,"True"
NA,9.91542,9.92534,9.91541,9.91751,6683.9102,9.91662,9.92671,9.91662,9.91899,6858.0298,"True"
NA,9.91747,9.92798,9.91747,9.92725,6159.0801,9.91899,9.92934,9.91899,9.92885,5615.0601,"True"
NA,9.92727,9.93831,9.92727,9.93167,9881.2998,9.92887,9.93941,9.92887,9.9328,9054.6797,"True"
NA,9.93167,9.93962,9.93047,9.93145,9826.0098,9.93266,9.94092,9.93152,9.93256,9110.4502,"False"
NA,9.93143,9.93722,9.91529,9.91531,12826.5703,9.93254,9.93842,9.91638,9.91653,12618.1602,"False"
NA,9.91533,9.92203,9.89838,9.91704,25112.2891,9.91655,9.92303,9.89932,9.91733,24821.8008,"True"
NA,9.91702,9.94378,9.91247,9.93441,24060.6797,9.91731,9.94472,9.91351,9.9348,24535.2207,"True"
NA,9.93421,9.94798,9.93064,9.93939,19276.4805,9.93505,9.94893,9.93159,9.94046,20689.0703,"False"
NA,9.9394,9.94592,9.91513,9.91675,16749.0293,9.9404,9.94692,9.91619,9.91772,19991.5098,"False"
NA,9.91673,9.94466,9.91312,9.94149,16972.6406,9.9177,9.94528,9.91403,9.94261,20206.9609,"True"
NA,9.94143,9.95355,9.93487,9.94048,19583.0801,9.94271,9.95429,9.93603,9.9421,20860.7598,"False"
NA,9.94053,9.94111,9.92204,9.92878,19085.8809,9.94201,9.94274,9.92312,9.92992,20649.8301,"True"
NA,9.92878,9.9415,9.91581,9.92375,23250.8105,9.92992,9.94233,9.91698,9.92419,23025.2207,"False"
NA,9.92349,9.93225,9.91889,9.9262,15696.4902,9.92441,9.93325,9.91997,9.92735,17842.0605,"False"
NA,9.9261,9.92962,9.9117,9.92257,13932.1504,9.92722,9.93062,9.91265,9.92374,14494.5,"False"
NA,9.92257,9.92677,9.91449,9.92471,11082.3701,9.92387,9.92769,9.9158,9.92599,10279.4004,"True"
NA,9.92478,9.93416,9.92284,9.93314,9687.6299,9.92599,9.93539,9.92411,9.93445,9745.2803,"True"
NA,9.93301,9.93423,9.91854,9.91854,6029.9199,9.93432,9.93533,9.92102,9.92178,7956.48,"False"
NA,9.9192,9.92332,9.91566,9.92299,4760.21,9.92116,9.92481,9.91663,9.92436,5866.2998,"True"
NA,9.92287,9.92361,9.91574,9.91902,3580.8015,9.92424,9.92607,9.91879,9.92068,3764.2498,"False"
NA,9.9192,9.92091,9.90302,9.90453,5030.3799,9.92046,9.92232,9.90462,9.90586,5472.5,"False"
NA,9.90442,9.90799,9.8966,9.90184,10959.6396,9.90531,9.90906,9.89752,9.90306,10704.0195,"False"
NA,9.90207,9.90492,9.88826,9.90255,12097.2002,9.90276,9.90588,9.88901,9.90371,10935.2002,"True"
NA,9.90255,9.90743,9.89378,9.89512,6786.8901,9.90365,9.90832,9.89489,9.89622,7117.04,"False"
NA,9.89511,9.90295,9.89376,9.89923,6218.5498,9.89622,9.90376,9.89462,9.90053,6083.5498,"False"
NA,9.89953,9.90226,9.89602,9.89807,5386.6499,9.90029,9.903,9.89707,9.89907,4960.9502,"False"
NA,9.89807,9.90182,9.89377,9.89892,6444.1499,9.89907,9.90268,9.89482,9.90006,7263.4502,"True"
NA,9.89885,9.91172,9.89708,9.91027,13460.3799,9.90012,9.91262,9.89802,9.91097,11362,"True"
NA,9.9102,9.91287,9.90007,9.90651,14889.9697,9.91097,9.91363,9.90098,9.90755,12881.8398,"True"
NA,9.90653,9.92912,9.90193,9.92481,23383.3398,9.90755,9.92992,9.90268,9.9258,22267.1309,"True"
NA,9.92481,9.9347,9.91992,9.93001,19235.9102,9.9258,9.93543,9.9208,9.93107,18723.9395,"False"
NA,9.93,9.93121,9.90361,9.91212,19184.8594,9.93101,9.93223,9.90449,9.91303,18141.0098,"False"
NA,9.91212,9.91212,9.86217,9.86437,23534.0293,9.91303,9.91303,9.8633,9.86532,23362.8203,"False"
NA,9.86418,9.88503,9.85073,9.87924,21645.4492,9.86513,9.88615,9.85171,9.8806,21277,"True"
NA,9.87961,9.8886,9.85523,9.87283,18629.75,9.88037,9.88938,9.85639,9.87373,19920.7793,"False"
NA,9.87282,9.87561,9.84459,9.84509,22392.6699,9.87368,9.87679,9.84602,9.84643,21656.2402,"False"
NA,9.84512,9.86153,9.83968,9.85366,21135.75,9.84646,9.86262,9.84072,9.85452,23348.0508,"False"
NA,9.85374,9.86055,9.83641,9.85236,17066.6992,9.85452,9.86144,9.8374,9.85367,18453.1504,"True"
NA,9.85234,9.86708,9.85063,9.86178,11001.3496,9.85363,9.86851,9.85169,9.86256,13861.8496,"True"
NA,9.86175,9.86753,9.85764,9.86539,10691.8496,9.86253,9.86878,9.85866,9.86662,12317.5498,"True"
NA,9.86544,9.86761,9.85809,9.85957,10411.7998,9.86662,9.86883,9.85966,9.86052,10833.1504,"True"
NA,9.85957,9.87161,9.85927,9.86878,9011.5,9.86052,9.87291,9.86033,9.87001,8435.0996,"False"
NA,9.86878,9.86924,9.86548,9.86749,5553.5,9.86977,9.87082,9.8668,9.86898,4125.5,"True"
NA,9.86742,9.86939,9.86584,9.8684,3508.0144,9.86889,9.87229,9.86817,9.87012,3113.2227,"True"
NA,9.86843,9.88169,9.86731,9.88118,5298.1001,9.87015,9.88259,9.86859,9.88209,4122.7002,"False"
NA,9.88118,9.88144,9.87152,9.87408,8545.9502,9.88157,9.88242,9.87244,9.87512,8464.9502,"False"
NA,9.87395,9.87717,9.86689,9.87577,10300.5,9.87504,9.87829,9.86753,9.87699,13165.5498,"True"
NA,9.87577,9.88676,9.87577,9.88581,11531.8496,9.87707,9.88778,9.87666,9.88691,9337.6104,"False"
NA,9.88581,9.88585,9.87635,9.87947,8126.5498,9.88687,9.88699,9.8771,9.88074,7845.5698,"False"
NA,9.87947,9.88288,9.87668,9.87808,6250.79,9.88058,9.88399,9.87757,9.87937,5258.8501,"False"
NA,9.87829,9.88137,9.87787,9.87858,6725.1001,9.87911,9.88224,9.87874,9.87941,5681.3999,"False"
NA,9.87851,9.88003,9.87103,9.87763,10399.2002,9.87933,9.8812,9.87195,9.87877,10181.1602,"True"
NA,9.87763,9.88392,9.86575,9.87159,16722.3594,9.87871,9.88492,9.86674,9.87262,17509.1699,"True"
NA,9.87159,9.88968,9.8656,9.88027,23917.6406,9.87262,9.89049,9.86639,9.88128,20652.5996,"True"
NA,9.88062,9.90232,9.87237,9.90155,25635.5996,9.88122,9.90344,9.87354,9.90343,20123.7793,"True"
NA,9.90181,9.91454,9.89525,9.9105,25737.2402,9.90311,9.91559,9.89612,9.91159,20919.3301,"True"
NA,9.91037,9.91839,9.90013,9.90884,21644.5391,9.91138,9.91949,9.90108,9.90986,17562.1504,"True"
NA,9.90893,9.92568,9.90591,9.90735,23493.9609,9.90982,9.92634,9.9066,9.90806,18853.0703,"False"
NA,9.90733,9.9104,9.87879,9.90509,23705.6602,9.90814,9.91137,9.87993,9.90629,21692.5391,"True"
NA,9.9051,9.95798,9.9051,9.95614,26862.2695,9.90634,9.95873,9.90634,9.95728,24333.7793,"True"
NA,9.95611,9.96902,9.93444,9.93997,24871.25,9.95728,9.96998,9.93519,9.9409,23123.2207,"False"
NA,9.94005,9.96023,9.94001,9.95522,19543.9004,9.94087,9.9613,9.94081,9.95626,16282.6904,"True"
NA,9.95537,9.97608,9.95268,9.96714,17009.0098,9.95624,9.97699,9.95351,9.9683,16259.8896,"False"
NA,9.96711,9.97553,9.95938,9.96787,15826.6396,9.96828,9.97658,9.96029,9.96882,14170.1602,"False"
NA,9.96787,9.96829,9.95918,9.96391,12368.1797,9.96882,9.96922,9.96029,9.96493,12684.5098,"False"
NA,9.96391,9.96706,9.95845,9.96112,9301.4102,9.96493,9.96792,9.95932,9.96232,10291.6299,"False"
NA,9.96098,9.96465,9.95158,9.95166,5312,9.96232,9.96563,9.95326,9.9536,6867.3999,"False"
NA,9.95162,9.95552,9.94921,9.95039,2413.6631,9.95358,9.95757,9.95161,9.95345,3314.9106,"True"
NA,9.94972,9.95929,9.94774,9.95846,3690.9797,9.95418,9.96081,9.95036,9.95973,3363.4004,"True"
NA,9.95733,9.96081,9.95246,9.95638,7707.2002,9.95924,9.96149,9.95343,9.95762,8853.0303,"False"
NA,9.95639,9.95826,9.95116,9.95578,9270.2305,9.95762,9.95907,9.952,9.9569,8423.0098,"True"
NA,9.95557,9.96128,9.95458,9.95913,9628.46,9.95683,9.96202,9.95551,9.9603,8735.0898,"False"
NA,9.9591,9.9591,9.95468,9.9575,6811.8101,9.96027,9.96027,9.95555,9.95863,7027.1802,"True"
NA,9.9575,9.96758,9.95561,9.96584,9216.5898,9.9586,9.96851,9.95663,9.96671,9501.71,"True"
NA,9.96585,9.98053,9.96462,9.97398,11209.21,9.96674,9.98159,9.96544,9.97502,11124.6504,"True"
NA,9.97394,10.00298,9.97284,9.98877,17392.8496,9.975,10.00383,9.97388,9.98993,15847.6797,"False"
NA,9.98877,10.00008,9.98421,9.98907,17810.4199,9.98993,10.001,9.9852,9.9899,16064.7598,"False"
NA,9.98907,9.99463,9.97437,9.97955,21668.3008,9.98988,9.99563,9.97503,9.98053,21091.3398,"False"
NA,9.97971,9.97986,9.95329,9.96518,22264.7109,9.9803,9.9803,9.95426,9.96632,21620.1992,"False"
NA,9.96518,9.97561,9.92332,9.93787,23702.2207,9.96632,9.97642,9.92464,9.93879,23797.3809,"False"
NA,9.93792,9.94582,9.92402,9.92949,18842.8008,9.93868,9.94669,9.92504,9.93053,18771.3906,"False"
NA,9.92954,9.93637,9.91657,9.92508,16786.7695,9.93053,9.93751,9.91761,9.926,15924.2598,"False"
NA,9.92497,9.93346,9.88548,9.88624,19216.6602,9.92617,9.93467,9.88645,9.88738,18387.6797,"False"
NA,9.88627,9.88658,9.84596,9.84781,24169.6992,9.88741,9.8875,9.84742,9.84932,24214.2793,"False"
NA,9.84764,9.85368,9.81201,9.83921,24476.0293,9.84913,9.85485,9.8131,9.84018,24755.2793,"True"
NA,9.83912,9.85724,9.83549,9.84953,14903.2002,9.84018,9.85823,9.83673,9.85073,15904.3301,"False"
NA,9.84953,9.85041,9.83451,9.84463,12072.8496,9.85073,9.85133,9.83608,9.84589,12865.5303,"False"
