"Timestamp","Bid_Open","Bid_High","Bid_Low","Bid_Close","Bid_Volume","Ask_Open","Ask_High","Ask_Low","Ask_Close","Ask_Volume","Class"
NA,0.8347,0.83517,0.8338,0.8346,4541.25,0.83477,0.83526,0.83386,0.8347,4455.1899,"True"
NA,0.83461,0.83544,0.83346,0.83369,8746.8604,0.83473,0.83553,0.8335,0.83381,8434.2197,"False"
NA,0.8337,0.83467,0.83356,0.83382,8452.8398,0.83381,0.83477,0.83364,0.83392,7623,"True"
NA,0.83381,0.83537,0.83285,0.83515,9557.2402,0.83391,0.8354,0.83301,0.83528,8837.5,"True"
NA,0.83514,0.83681,0.83477,0.83638,9892.4805,0.83526,0.83696,0.83491,0.83649,10237.0801,"False"
NA,0.83637,0.83676,0.83506,0.83565,10579.75,0.83649,0.83687,0.83512,0.83577,10538.6104,"False"
NA,0.83566,0.83569,0.83428,0.83438,8453.0498,0.83579,0.83581,0.83439,0.83452,8326.0801,"True"
NA,0.83439,0.83655,0.83418,0.83639,9597.6699,0.83452,0.83664,0.83426,0.8365,8256.9805,"True"
NA,0.83636,0.83718,0.83546,0.83581,9251.6104,0.8365,0.83728,0.83562,0.83611,9894.3398,"False"
NA,0.83581,0.837,0.83456,0.83475,11470.9199,0.8361,0.8371,0.83468,0.83488,11356.5,"False"
NA,0.83473,0.8349,0.83371,0.83428,10318.9004,0.83487,0.835,0.83383,0.83439,10295.7305,"False"
NA,0.83428,0.83434,0.83323,0.83381,7398.96,0.83439,0.83446,0.83326,0.83394,7233.1099,"True"
NA,0.83381,0.83459,0.83345,0.83441,6634.5698,0.83394,0.83473,0.83359,0.8346,6946.77,"True"
NA,0.83441,0.8349,0.83389,0.83414,6655.8398,0.83462,0.83499,0.83405,0.83432,6754.6699,"False"
NA,0.83414,0.83455,0.8339,0.83413,4849.3198,0.83432,0.83471,0.83405,0.83431,4823.79,"False"
NA,0.83412,0.83437,0.83347,0.83381,3018.3401,0.8343,0.83451,0.83365,0.83414,3033.23,"False"
NA,0.83382,0.83435,0.83343,0.83408,2293.49,0.8342,0.83453,0.83388,0.83431,2336.3999,"True"
NA,0.83408,0.83448,0.83404,0.83433,2240.48,0.83431,0.83457,0.83416,0.83444,2506.24,"True"
NA,0.8343,0.8345,0.834,0.83423,3160.1799,0.83444,0.83459,0.83415,0.83436,3568.3999,"False"
NA,0.83423,0.83423,0.83381,0.83391,3501.1899,0.83436,0.83436,0.83394,0.83405,2767.6201,"False"
NA,0.83396,0.83403,0.83318,0.83335,3906.5901,0.83405,0.83416,0.83324,0.83347,2737.8,"False"
NA,0.83335,0.83361,0.83317,0.83335,3007.1499,0.83347,0.8337,0.83326,0.83342,2451.4299,"True"
NA,0.83335,0.83361,0.83321,0.8333,2876.1101,0.83343,0.83373,0.83334,0.83341,2756.4199,"False"
NA,0.8333,0.83352,0.83318,0.8335,2853.77,0.83341,0.83364,0.83325,0.8336,2530.8201,"True"
NA,0.83348,0.83388,0.83322,0.83357,4167.3799,0.8336,0.83398,0.83333,0.83367,5405.3799,"False"
NA,0.83357,0.8337,0.83171,0.83351,7913.3901,0.83366,0.8338,0.83181,0.83361,7625.8501,"True"
NA,0.83351,0.83472,0.83348,0.83406,9491.1797,0.83361,0.8348,0.83358,0.8341,9257.1904,"False"
NA,0.83403,0.83456,0.83273,0.83293,8259.9902,0.83413,0.83473,0.83281,0.83305,8159.04,"False"
NA,0.83292,0.83335,0.83236,0.83244,9669.4199,0.83304,0.83345,0.83243,0.83249,9447.8398,"False"
NA,0.83244,0.83292,0.83135,0.83194,9254.7803,0.83251,0.83298,0.83145,0.83204,8838.0098,"False"
NA,0.83196,0.83243,0.83149,0.83158,8312.7803,0.83207,0.83251,0.83158,0.83168,8001.3599,"False"
NA,0.83157,0.83157,0.82897,0.82899,10909.0098,0.83167,0.83168,0.82906,0.82906,10021.0996,"False"
NA,0.829,0.82997,0.82865,0.82894,10359.8398,0.82906,0.83007,0.82872,0.82906,9618.5801,"False"
NA,0.82894,0.82908,0.82639,0.82697,12398.8096,0.82902,0.82917,0.82648,0.82705,11020.7695,"False"
NA,0.82697,0.82826,0.82671,0.82692,9102.7197,0.82705,0.82835,0.82681,0.827,8826.3398,"True"
NA,0.82691,0.82867,0.82678,0.82866,5281.2998,0.82699,0.82875,0.82686,0.82872,5481.3999,"True"
NA,0.8287,0.82888,0.82823,0.82879,4436.4399,0.82876,0.82901,0.82836,0.82889,4616.8501,"True"
NA,0.82879,0.82909,0.82851,0.82862,4763.1602,0.82889,0.82921,0.82863,0.82874,4890.2202,"False"
NA,0.82862,0.82876,0.82836,0.82868,4021.4099,0.82874,0.82888,0.82846,0.8288,4143.5098,"True"
NA,0.82864,0.82913,0.82845,0.82856,2765.21,0.82884,0.82928,0.82859,0.82873,2747.3701,"False"
NA,0.82856,0.82879,0.82841,0.82864,2392.0701,0.82868,0.82895,0.82855,0.8288,2029.59,"True"
NA,0.82868,0.8289,0.82829,0.82838,2622.76,0.82882,0.82902,0.82837,0.82848,2152.8999,"False"
NA,0.82837,0.82883,0.82831,0.82842,4021.3701,0.82848,0.82895,0.82841,0.8285,4078.74,"False"
NA,0.82842,0.82856,0.82735,0.82811,4184.1201,0.82849,0.82867,0.82746,0.82827,4068.0601,"False"
NA,0.82812,0.82849,0.82754,0.82844,3869.5,0.82827,0.82858,0.82768,0.82855,3398.98,"False"
NA,0.82839,0.82845,0.82798,0.82831,2547.02,0.82852,0.82857,0.82811,0.82839,3365.3401,"True"
NA,0.82831,0.82857,0.82805,0.82817,2966.6899,0.8284,0.82871,0.82815,0.82827,3191.0601,"False"
NA,0.82816,0.8285,0.82794,0.82798,3635.3899,0.82827,0.82859,0.82808,0.82809,3171.0601,"True"
NA,0.82802,0.82856,0.82784,0.82843,4416.23,0.82809,0.82866,0.82795,0.82851,4289.4302,"True"
NA,0.82844,0.82869,0.82765,0.82849,8155.52,0.82851,0.82878,0.82772,0.82856,8559.6201,"True"
NA,0.82845,0.82878,0.8257,0.82677,10823.1396,0.82856,0.82888,0.82576,0.82693,10644.0996,"False"
NA,0.8268,0.82715,0.82544,0.82637,11262.4697,0.82693,0.82722,0.82562,0.82648,11970.5801,"False"
NA,0.82636,0.82696,0.82551,0.82557,9975.8604,0.82647,0.82704,0.82563,0.82573,9521.5303,"True"
NA,0.82558,0.82756,0.82546,0.82712,9081.3301,0.82572,0.82768,0.82556,0.82724,8601.0801,"False"
NA,0.82709,0.82745,0.82637,0.82735,6733.3599,0.82724,0.82756,0.82648,0.82751,8525.3701,"True"
NA,0.82736,0.82758,0.82551,0.82681,11210.9805,0.82751,0.82768,0.82559,0.82692,11363.6602,"False"
NA,0.82679,0.82699,0.82558,0.82645,10965.3896,0.82692,0.82707,0.82568,0.82667,10906.7998,"True"
NA,0.82644,0.82723,0.82588,0.82638,9647.9297,0.82668,0.82731,0.82598,0.8265,11284.5996,"False"
NA,0.82638,0.82657,0.82556,0.82578,8598.9805,0.8265,0.8267,0.82565,0.82584,8832.9102,"False"
NA,0.82578,0.82619,0.82548,0.82575,5958.9302,0.82584,0.82629,0.82557,0.82588,5839.0298,"False"
NA,0.82582,0.82582,0.82511,0.8252,5019.04,0.82589,0.82598,0.82528,0.82534,5342.4702,"True"
NA,0.82521,0.82586,0.82514,0.82554,4681.1899,0.82534,0.82604,0.82526,0.82569,4784.2002,"False"
NA,0.82554,0.82574,0.82525,0.82526,4662.5801,0.82569,0.82591,0.82541,0.82541,4531.1899,"False"
NA,0.82525,0.82554,0.82489,0.82525,3917.01,0.82541,0.8257,0.82506,0.82547,3951.1399,"False"
NA,0.82524,0.82549,0.82496,0.82535,1770.77,0.82547,0.82578,0.82519,0.82555,1782.64,"True"
NA,0.82533,0.82561,0.82497,0.82526,2565.8601,0.82556,0.82576,0.82506,0.8254,2451.48,"False"
NA,0.82526,0.82544,0.82497,0.82532,3288.55,0.82542,0.82554,0.82506,0.82547,2802.8701,"True"
NA,0.82532,0.82553,0.82505,0.8253,2611.77,0.82548,0.82562,0.82515,0.82542,3066.2,"True"
NA,0.8253,0.82554,0.82507,0.82545,2052.4399,0.82542,0.82567,0.82522,0.82559,2242.6699,"False"
NA,0.82545,0.82552,0.82506,0.8251,2672.3999,0.82559,0.82562,0.82518,0.82524,3319.4099,"False"
NA,0.8251,0.82543,0.82489,0.82494,5480.3101,0.82524,0.82553,0.82496,0.82501,4008.74,"False"
NA,0.82494,0.82496,0.8244,0.82472,5686.4702,0.82506,0.82511,0.82452,0.8249,5423.8198,"False"
NA,0.82476,0.82496,0.82453,0.82473,4497.3501,0.82491,0.82506,0.82467,0.82487,4267.21,"True"
NA,0.82476,0.8253,0.82387,0.82405,7491.3799,0.82488,0.82541,0.82395,0.82415,7174.5498,"True"
NA,0.82407,0.82577,0.8239,0.82563,9905.7305,0.82416,0.82588,0.82396,0.82574,9736.7402,"True"
NA,0.82565,0.82646,0.82529,0.82609,8245.6699,0.82575,0.82654,0.82535,0.82621,8325.0498,"False"
NA,0.82606,0.82624,0.8253,0.82531,6263.9702,0.82616,0.82634,0.82538,0.8254,7032.0098,"False"
NA,0.82531,0.8256,0.82422,0.82547,8227.2402,0.82541,0.82572,0.82433,0.82555,8101.1499,"True"
NA,0.82545,0.82653,0.82504,0.8256,8224.8096,0.82555,0.82663,0.82515,0.8257,7349.2998,"False"
NA,0.8256,0.82642,0.82459,0.82512,12410.8496,0.8257,0.82648,0.82469,0.82524,12346.1104,"False"
NA,0.82512,0.82595,0.82449,0.82502,11995.4297,0.82521,0.82602,0.82459,0.82514,11888.5098,"True"
NA,0.82502,0.82629,0.82481,0.82505,10569.6699,0.82513,0.82637,0.82492,0.82515,10942.2598,"False"
NA,0.82506,0.82551,0.82439,0.8245,8127.3501,0.82516,0.8256,0.82447,0.8246,8419.3896,"False"
NA,0.82452,0.8252,0.82425,0.82491,5452.0898,0.82462,0.82532,0.82436,0.82502,5943.98,"False"
NA,0.8249,0.8249,0.824,0.82456,5232.1401,0.82499,0.82504,0.82412,0.82469,4983.1001,"True"
NA,0.82455,0.82515,0.82447,0.8248,4688.2202,0.82468,0.82525,0.8246,0.82489,3909.1499,"False"
NA,0.82477,0.82512,0.82419,0.8245,3513.0901,0.82491,0.82529,0.82436,0.82468,3785.0801,"False"
NA,0.82448,0.82453,0.82401,0.82433,2027.96,0.82468,0.82474,0.8242,0.82452,2149.99,"False"
NA,0.82287,0.82376,0.82287,0.82328,2149.51,0.82317,0.824,0.82315,0.82355,2009.87,"False"
NA,0.82328,0.82355,0.82212,0.82231,4489.6201,0.82354,0.82366,0.82223,0.82249,4409.8501,"False"
NA,0.82231,0.82351,0.82231,0.82307,4243.4902,0.82249,0.8236,0.82249,0.82321,5195.6899,"True"
NA,0.82307,0.8243,0.82305,0.82355,4029.0801,0.82321,0.82441,0.82317,0.82371,3789.99,"False"
NA,0.82359,0.82373,0.82332,0.82358,3208.25,0.82373,0.82386,0.82345,0.82368,3500.45,"True"
NA,0.82363,0.8239,0.82333,0.8234,2223.46,0.82369,0.82404,0.82346,0.82353,2129.3,"False"
NA,0.8234,0.82346,0.82292,0.82322,3340.3999,0.82353,0.82359,0.82305,0.82336,3041.02,"True"
NA,0.82321,0.82417,0.82308,0.82376,4836.8799,0.82336,0.82431,0.82317,0.82388,3961.3999,"True"
NA,0.82376,0.82482,0.82374,0.82438,4313.9302,0.8239,0.82491,0.82386,0.82448,4110.3999,"True"
NA,0.82438,0.82588,0.82407,0.82568,8102.3301,0.82448,0.82594,0.82417,0.82577,7840.8599,"True"
NA,0.82569,0.827,0.82558,0.827,9411.7305,0.82579,0.82709,0.82568,0.82708,10028.3096,"True"
NA,0.82698,0.82753,0.82635,0.82742,8390.5195,0.82708,0.82761,0.82646,0.82753,8894.3896,"True"
NA,0.82741,0.8277,0.82617,0.82642,8197.7695,0.82752,0.82776,0.82627,0.82654,9396.9697,"False"
NA,0.82641,0.82699,0.82546,0.8268,7729.5,0.82653,0.82707,0.82556,0.82692,7575.6001,"False"
NA,0.8268,0.82689,0.82462,0.82465,9167.5098,0.82692,0.82697,0.82471,0.82475,8525.5898,"False"
NA,0.82465,0.82516,0.82396,0.82486,9931.9902,0.82475,0.82525,0.82404,0.82494,9823.6797,"True"
NA,0.82485,0.82562,0.82429,0.82532,9154.71,0.82495,0.82572,0.8244,0.82543,9646.7695,"False"
NA,0.82532,0.82532,0.82387,0.82455,10469.4902,0.82544,0.82544,0.82396,0.82465,9525.1699,"True"
NA,0.82455,0.82566,0.82418,0.82562,8698.1504,0.82463,0.82577,0.82428,0.8257,8971.9199,"True"
NA,0.82558,0.82604,0.8253,0.82573,4902.8799,0.8257,0.82615,0.82539,0.82583,5611.4102,"True"
NA,0.8257,0.82612,0.82558,0.82606,4726.5698,0.82582,0.82626,0.82571,0.82618,3955.05,"True"
NA,0.82606,0.82631,0.8257,0.82606,5554.79,0.82618,0.82643,0.82582,0.82618,5000.5801,"True"
NA,0.82606,0.82633,0.82567,0.82583,5057.9102,0.82618,0.82643,0.82576,0.82595,4800.0098,"False"
NA,0.82582,0.82603,0.82554,0.82566,4536.4502,0.82598,0.82622,0.82573,0.82586,4690.8301,"True"
NA,0.82567,0.82607,0.82557,0.8259,1103.0601,0.82587,0.82624,0.82577,0.82604,1155.87,"True"
NA,0.8259,0.82658,0.82563,0.8263,2540.3601,0.82604,0.82671,0.82577,0.82641,2817.21,"True"
NA,0.8263,0.82689,0.82573,0.82582,4565.6899,0.82641,0.82702,0.82582,0.82596,4667.6802,"False"
NA,0.82582,0.82635,0.82542,0.82595,4337.0898,0.8259,0.82645,0.82556,0.82609,4610.8901,"False"
NA,0.82597,0.82601,0.82522,0.82533,3737.3601,0.8261,0.82615,0.82536,0.82548,3714.77,"False"
NA,0.82534,0.82567,0.8249,0.82528,4557.3901,0.8255,0.82586,0.82502,0.82539,4038.6599,"True"
NA,0.82527,0.82571,0.82513,0.8257,3298.8899,0.82543,0.82579,0.82527,0.82578,4153.8901,"True"
NA,0.82567,0.82635,0.82561,0.82599,5223.3501,0.82578,0.82646,0.82572,0.82614,6296.2402,"True"
NA,0.82598,0.82657,0.8258,0.82606,5645.3999,0.82614,0.8267,0.82592,0.8262,5736.21,"True"
NA,0.82606,0.82663,0.82557,0.82569,7691.8901,0.8262,0.82674,0.8257,0.82581,7414.52,"False"
NA,0.82569,0.82605,0.82486,0.8254,10323.29,0.82581,0.82617,0.82494,0.8255,10333.2002,"True"
NA,0.8254,0.8266,0.82515,0.82611,9825.5703,0.82547,0.82669,0.82524,0.82621,10057.3496,"True"
NA,0.82613,0.82797,0.826,0.82736,9606.29,0.82621,0.82807,0.82606,0.82748,9536.9004,"False"
NA,0.82737,0.82748,0.82571,0.82573,8233.4697,0.82749,0.82758,0.82581,0.82581,7607.75,"True"
NA,0.82574,0.82796,0.82549,0.82781,8358.3799,0.82581,0.82805,0.82559,0.82793,7512.9102,"True"
NA,0.82784,0.82873,0.82684,0.82701,9027.1699,0.82795,0.82884,0.82692,0.82711,9102.2002,"False"
NA,0.82701,0.82726,0.82564,0.82584,9243.6299,0.82711,0.82734,0.82574,0.82597,8546.04,"False"
NA,0.82584,0.82635,0.82497,0.82503,10460.8301,0.82596,0.82644,0.82506,0.8251,9663.2803,"False"
NA,0.82506,0.82554,0.82465,0.82532,8359.8896,0.82513,0.82563,0.82476,0.82542,7588.1499,"False"
NA,0.8253,0.82543,0.82467,0.82536,6109.4502,0.82539,0.82553,0.82477,0.82547,5839.7998,"False"
NA,0.82536,0.82543,0.82494,0.82534,4840.2998,0.82546,0.82552,0.82504,0.82548,4803.8101,"True"
NA,0.82534,0.82594,0.82526,0.82589,3875.76,0.82548,0.82603,0.82539,0.826,3626.23,"False"
NA,0.8259,0.8259,0.82485,0.82511,4372.8999,0.82602,0.82602,0.82494,0.82525,4670.9902,"False"
NA,0.82508,0.82532,0.82472,0.82509,2025.21,0.82525,0.8255,0.82485,0.82533,2513.48,"False"
NA,0.82509,0.82518,0.82448,0.82469,2077.49,0.82537,0.8255,0.82468,0.82483,1767.77,"True"
NA,0.82469,0.82526,0.82408,0.8242,3396.77,0.82483,0.82539,0.82419,0.82435,2892.3101,"False"
NA,0.82419,0.82461,0.82406,0.82415,5952.3901,0.82435,0.82474,0.8242,0.82431,4103.1499,"False"
NA,0.82418,0.82447,0.82398,0.82438,5327.27,0.82431,0.82456,0.82408,0.82447,4576.4199,"True"
NA,0.82438,0.82459,0.82407,0.82418,3194.3501,0.82447,0.82475,0.82418,0.82432,2842.55,"False"
NA,0.82418,0.82445,0.82409,0.8244,3215.9299,0.82432,0.82457,0.82421,0.82456,3030.77,"True"
NA,0.82441,0.82456,0.82406,0.82426,2123.9199,0.82455,0.82461,0.8242,0.82437,2055.6001,"False"
NA,0.82426,0.8245,0.82401,0.82443,3474.9399,0.82437,0.82462,0.82405,0.82455,3785.04,"True"
NA,0.82443,0.82504,0.82433,0.82498,5744.8198,0.82454,0.82514,0.82444,0.82508,5836.98,"True"
NA,0.82496,0.82517,0.82451,0.82462,6271.21,0.82508,0.82525,0.82459,0.8248,6463.9102,"True"
NA,0.82462,0.82657,0.82446,0.82553,9428.9102,0.8248,0.82667,0.82457,0.82565,9691.6797,"True"
NA,0.82553,0.82674,0.82507,0.82628,8402.5098,0.82565,0.82682,0.82517,0.82638,7849.8799,"True"
NA,0.8263,0.82713,0.82572,0.82664,9122.54,0.8264,0.82723,0.82581,0.82674,8809.1602,"False"
NA,0.82662,0.82665,0.82437,0.82518,11611.29,0.82672,0.82674,0.82446,0.82528,11454.5703,"False"
NA,0.8252,0.82664,0.82499,0.82628,10314.8701,0.8253,0.82665,0.82508,0.82638,10238,"True"
NA,0.82628,0.82668,0.82515,0.82642,9945.9297,0.82638,0.82677,0.82525,0.8265,9537.1299,"True"
NA,0.82639,0.8269,0.82506,0.8254,10656.9004,0.8265,0.82697,0.82518,0.82552,10899.4199,"False"
NA,0.82542,0.82682,0.82512,0.82613,11015.6299,0.82554,0.82688,0.82521,0.82622,11545.0898,"True"
NA,0.82613,0.82824,0.82609,0.82773,9424.3398,0.82622,0.82834,0.82615,0.82785,9841.5,"True"
NA,0.82776,0.8288,0.82722,0.82828,7032.8101,0.82788,0.8289,0.82727,0.82834,7908.3701,"True"
NA,0.82821,0.82932,0.82812,0.82877,6338.71,0.82834,0.82944,0.82826,0.82891,6358.9102,"False"
NA,0.82877,0.82915,0.82842,0.82888,5746.3599,0.82891,0.82927,0.82854,0.829,5918.4902,"True"
NA,0.82888,0.82925,0.82864,0.8292,5044.7402,0.82902,0.82937,0.82877,0.82932,4713.1802,"True"
NA,0.82918,0.82936,0.82884,0.82896,2721.5,0.82934,0.82952,0.82903,0.82907,2661.76,"False"
NA,0.82901,0.82929,0.82866,0.82901,1846.5601,0.82914,0.82945,0.82894,0.82925,1807.34,"True"
NA,0.82897,0.82975,0.82897,0.82957,2126.75,0.82923,0.82983,0.82921,0.82971,3109.78,"True"
NA,0.82957,0.82981,0.82929,0.82951,3442.3701,0.82971,0.8299,0.82939,0.82966,3757.0601,"True"
NA,0.82951,0.82995,0.82927,0.82975,5088.7798,0.82965,0.83004,0.82936,0.82984,5288.96,"True"
NA,0.82971,0.83045,0.8297,0.83035,3250.3601,0.82984,0.83054,0.82984,0.83045,3889.3799,"False"
NA,0.83033,0.83039,0.82985,0.82987,2983.95,0.83045,0.83048,0.82994,0.82999,3417.9399,"True"
NA,0.82988,0.83059,0.82988,0.83025,2854.6699,0.83001,0.83071,0.83001,0.83032,2715.3401,"False"
NA,0.83025,0.83031,0.8298,0.83,2240.01,0.83032,0.83039,0.82992,0.83011,2845.0901,"False"
NA,0.82997,0.83004,0.82938,0.82963,3530.5701,0.83011,0.83013,0.82948,0.82975,4371.9902,"True"
NA,0.82963,0.83134,0.82922,0.83097,7918.29,0.82975,0.83143,0.82933,0.83107,8168.6699,"True"
NA,0.83095,0.83194,0.83084,0.83114,8987.6396,0.83105,0.83206,0.83094,0.83126,9222.2598,"False"
NA,0.83114,0.83195,0.8303,0.83076,11967.2998,0.83124,0.83204,0.83038,0.83088,11260.5195,"True"
NA,0.83077,0.83218,0.83058,0.83155,11566.8301,0.83087,0.83227,0.83065,0.83164,10379.8398,"True"
NA,0.83155,0.8324,0.83057,0.83074,9727.3799,0.8316,0.83245,0.83067,0.83109,8183.04,"False"
NA,0.83074,0.83174,0.83039,0.83107,10088.5195,0.83108,0.83181,0.8305,0.83114,9162.3301,"True"
NA,0.83107,0.83201,0.83029,0.83176,11926.8096,0.83117,0.83209,0.8304,0.83186,12424.3896,"True"
NA,0.83176,0.83624,0.8317,0.83576,13026.8496,0.83188,0.83634,0.8318,0.83586,12349.3096,"True"
NA,0.83576,0.83682,0.8347,0.83528,13208.0898,0.83586,0.83695,0.8348,0.83538,12110.0098,"False"
NA,0.83529,0.8364,0.83517,0.83637,8929.4502,0.83538,0.83649,0.83525,0.83647,7919.7798,"True"
NA,0.83639,0.83739,0.8361,0.83671,7863.7202,0.83649,0.83749,0.8362,0.83678,6668.54,"False"
NA,0.8367,0.83714,0.83628,0.83675,6206.0298,0.83675,0.83727,0.8364,0.83687,5301.8398,"False"
NA,0.83675,0.83678,0.83596,0.83626,5708.0498,0.83687,0.8369,0.83609,0.83637,5159.1001,"False"
NA,0.83626,0.83649,0.8359,0.83593,4984.0801,0.83637,0.83662,0.83602,0.83605,4063.3,"False"
NA,0.83588,0.8362,0.83546,0.83572,3529.01,0.83605,0.83637,0.8357,0.83592,3374.1399,"False"
NA,0.83576,0.83591,0.83537,0.83539,2356.01,0.83596,0.83628,0.83554,0.83555,2457.3999,"False"
NA,0.83539,0.83589,0.83537,0.83565,2665.6101,0.83553,0.83602,0.83545,0.83573,2420.73,"False"
NA,0.83565,0.83574,0.83534,0.8356,3944.55,0.83574,0.83586,0.83541,0.83571,3036.9199,"False"
NA,0.83559,0.83567,0.83523,0.83535,4914.4302,0.83571,0.83578,0.8353,0.83549,3486.5801,"True"
NA,0.83535,0.83593,0.83527,0.83582,4105.5698,0.83549,0.83605,0.83537,0.83593,3962.75,"False"
NA,0.83581,0.83589,0.83543,0.8358,3353.99,0.83593,0.83597,0.83549,0.83589,2653.2,"True"
NA,0.8358,0.83611,0.83536,0.83594,4258.7202,0.83591,0.83624,0.83543,0.83606,4863.2798,"True"
NA,0.83594,0.83696,0.83586,0.83636,5608.6099,0.83608,0.83705,0.83595,0.83647,5067.8398,"True"
NA,0.8363,0.8375,0.83581,0.83637,9056.29,0.83641,0.83768,0.83592,0.83647,9590.8799,"False"
NA,0.83638,0.83672,0.83502,0.8354,9495.4199,0.83649,0.8368,0.83509,0.83551,9255.7998,"True"
NA,0.83538,0.83761,0.83486,0.83702,11303.29,0.83548,0.83771,0.83496,0.83714,11710.0596,"False"
NA,0.83703,0.83706,0.83501,0.83544,10593.9902,0.83714,0.83715,0.83509,0.83552,10521.7197,"False"
NA,0.83542,0.8361,0.83351,0.83442,12877.9404,0.83552,0.83618,0.83361,0.83453,12273.9805,"False"
NA,0.83441,0.83469,0.83319,0.83388,9225.3896,0.83451,0.83478,0.83328,0.83396,8050.52,"False"
NA,0.83388,0.83401,0.83292,0.83355,8573.1201,0.83399,0.83412,0.83304,0.83363,8237.8301,"False"
NA,0.83352,0.83396,0.83109,0.83128,11090.3896,0.83362,0.83408,0.83119,0.83138,10360.1904,"False"
NA,0.83129,0.83145,0.82854,0.82896,15204,0.83139,0.83156,0.82867,0.82908,14272.3301,"False"
NA,0.82896,0.83004,0.8277,0.8286,14806.1299,0.82908,0.8302,0.8278,0.8287,15180.5303,"False"
NA,0.82861,0.82939,0.82829,0.82886,10123.1104,0.8287,0.82951,0.82839,0.82893,9918.9805,"False"
NA,0.82887,0.82898,0.82835,0.82879,6784.1099,0.82897,0.82908,0.82845,0.82883,7256.1602,"False"
NA,0.82879,0.82884,0.82744,0.82777,5909.5898,0.82886,0.82891,0.82756,0.82789,5752.7402,"False"
