"Timestamp","Bid_Open","Bid_High","Bid_Low","Bid_Close","Bid_Volume","Ask_Open","Ask_High","Ask_Low","Ask_Close","Ask_Volume","Class"
NA,4.47466,4.49712,4.47081,4.49505,1243.76,4.4758,4.49917,4.47251,4.4968,1179.71,"True"
NA,4.49494,4.49694,4.48368,4.49694,1137.96,4.4968,4.49823,4.48532,4.49762,1104.97,"False"
NA,4.49694,4.49869,4.48628,4.48977,972.02,4.49791,4.50007,4.48794,4.49174,1001.13,"True"
NA,4.48978,4.50675,4.48736,4.50077,1708.08,4.49174,4.50804,4.4894,4.50242,1309.74,"False"
NA,4.50105,4.50396,4.49125,4.49293,585.62,4.50242,4.5054,4.49315,4.49572,489.03,"False"
NA,4.49162,4.49446,4.47374,4.49072,688.63,4.49703,4.50962,4.48994,4.49586,608.3,"True"
NA,4.49072,4.50004,4.47288,4.49543,328.87,4.49589,4.51489,4.48987,4.49927,375.01,"True"
NA,4.49603,4.49726,4.47787,4.49703,379.1,4.49927,4.5127,4.49477,4.50007,386.61,"True"
NA,4.49702,4.49826,4.47733,4.49775,433.22,4.50008,4.51287,4.4943,4.49925,448.51,"False"
NA,4.49696,4.49926,4.4748,4.4938,165.36,4.49924,4.51022,4.49166,4.4992,164.78,"False"
NA,4.49454,4.49863,4.47448,4.4923,224.8,4.4957,4.51294,4.49158,4.49344,219.09,"True"
NA,4.49295,4.49627,4.47476,4.49472,207.08,4.49487,4.51001,4.49083,4.49628,209.55,"False"
NA,4.49411,4.49411,4.47512,4.49247,283.44,4.49688,4.50914,4.49098,4.49461,271.57,"True"
NA,4.49396,4.49408,4.47336,4.49375,288.22,4.4955,4.51097,4.48734,4.50218,290.27,"False"
NA,4.4841,4.49557,4.47488,4.48318,258.84,4.50696,4.5097,4.49103,4.50604,271.39,"True"
NA,4.49376,4.49377,4.48451,4.49024,187.77,4.50217,4.50218,4.49133,4.4957,199.39,"True"
NA,4.49375,4.49376,4.47472,4.49225,149.2,4.50218,4.5106,4.49135,4.50068,140.74,"False"
NA,4.49368,4.49368,4.47705,4.49078,210.37,4.49494,4.50989,4.4908,4.49919,250.15,"True"
NA,4.49079,4.50549,4.48878,4.498,557.53,4.49922,4.51392,4.49127,4.50593,518.15,"True"
NA,4.4981,4.51096,4.49629,4.50189,661.2,4.50593,4.51327,4.49764,4.50394,591.7,"True"
NA,4.50189,4.51843,4.49496,4.51285,1280.67,4.50385,4.52013,4.49609,4.51505,885.28,"False"
NA,4.51286,4.51394,4.50453,4.51195,1096.73,4.51494,4.51557,4.5061,4.51423,780.98,"True"
NA,4.51195,4.52292,4.50632,4.52239,1224.46,4.51412,4.52413,4.50745,4.52368,1072.0601,"False"
NA,4.52234,4.52349,4.51061,4.51538,1038.5601,4.52353,4.52468,4.51403,4.51712,519.5,"False"
NA,4.51538,4.51908,4.51024,4.51024,852.44,4.51712,4.52113,4.51233,4.51233,459.19,"False"
NA,4.51024,4.51284,4.49755,4.50193,1811.04,4.51222,4.51444,4.49814,4.50412,1190.5601,"True"
NA,4.50193,4.51377,4.5,4.51064,1067.3199,4.50373,4.51583,4.50204,4.51345,634.16,"False"
NA,4.51072,4.51638,4.50514,4.50785,828.01,4.51351,4.51809,4.507,4.51015,718.51,"False"
NA,4.50785,4.50786,4.49852,4.50222,659.51,4.50995,4.51024,4.50075,4.50584,728.33,"False"
NA,4.50232,4.50293,4.47948,4.49872,562.97,4.50584,4.51443,4.49661,4.50259,868.18,"True"
NA,4.49872,4.50273,4.48041,4.49997,586.65,4.50258,4.51325,4.49752,4.5039,443.82,"False"
NA,4.5,4.50203,4.47974,4.4999,280.17,4.50391,4.51748,4.49488,4.50158,260.82,"True"
NA,4.50073,4.51506,4.48336,4.50367,269.6,4.50627,4.52112,4.50047,4.50573,309.53,"True"
NA,4.50362,4.51382,4.48688,4.50394,145.41,4.50568,4.52166,4.50411,4.50605,178.2,"False"
NA,4.49587,4.50577,4.48492,4.50172,144.73,4.51073,4.52139,4.50078,4.50528,134.77,"True"
NA,4.50105,4.51144,4.48139,4.51144,120.12,4.50948,4.52476,4.49589,4.51985,118.53,"False"
NA,4.51143,4.51144,4.48734,4.50305,78.01,4.51986,4.52302,4.50425,4.50507,91.88,"True"
NA,4.50302,4.50427,4.48174,4.50268,91.55,4.51143,4.52131,4.49887,4.51109,102.38,"False"
NA,4.50267,4.50523,4.49307,4.49307,72.03,4.5111,4.51593,4.50422,4.51593,70.17,"True"
NA,4.49527,4.50413,4.49527,4.5038,75.64,4.51813,4.51813,4.50782,4.51223,75.64,"False"
NA,4.50381,4.50501,4.50159,4.50258,53.85,4.51222,4.51223,4.50549,4.51099,53.65,"False"
NA,4.50477,4.50812,4.4869,4.50051,112.08,4.50623,4.52192,4.50394,4.51142,119.07,"False"
NA,4.50051,4.50428,4.48336,4.4976,364.53,4.51153,4.5162,4.49658,4.4996,389.88,"False"
NA,4.49764,4.50607,4.49387,4.49388,842.96,4.50195,4.51038,4.49542,4.49683,954.67,"False"
NA,4.49388,4.50108,4.48497,4.49168,754.59,4.49683,4.50457,4.48688,4.49538,791.93,"False"
NA,4.49109,4.49979,4.48305,4.48803,1030.58,4.49462,4.50486,4.48434,4.49133,958.61,"True"
NA,4.48847,4.50006,4.48847,4.49782,466.13,4.49052,4.50283,4.49052,4.49968,487.94,"False"
NA,4.49753,4.50026,4.48547,4.48883,893.31,4.49939,4.50401,4.48815,4.49314,679.85,"True"
NA,4.4889,4.49332,4.48632,4.49032,817.36,4.49321,4.49563,4.48804,4.49218,733.05,"False"
NA,4.49006,4.49916,4.47472,4.47777,801.3,4.49194,4.50197,4.47626,4.47965,795.24,"True"
NA,4.47729,4.48395,4.46447,4.48007,1142.28,4.4801,4.48605,4.46742,4.48155,872.46,"True"
NA,4.48007,4.48717,4.47317,4.48455,591.82,4.48155,4.48866,4.47596,4.48621,606.11,"True"
NA,4.48453,4.49095,4.4811,4.49023,329.42,4.48621,4.49374,4.48316,4.49279,332.58,"True"
NA,4.49023,4.49432,4.48818,4.49193,1068,4.49278,4.49853,4.49227,4.49678,1397.25,"True"
NA,4.49192,4.49383,4.47608,4.49252,495.38,4.49678,4.50892,4.49315,4.49718,688.22,"True"
NA,4.49252,4.49443,4.47345,4.49443,180.9,4.49713,4.51082,4.49057,4.49797,197.01,"True"
NA,4.49443,4.50122,4.4741,4.4997,268.74,4.50027,4.51583,4.49122,4.50369,285.71,"False"
NA,4.49957,4.50065,4.48031,4.49807,318.42,4.50343,4.51569,4.49375,4.49993,383.23,"False"
NA,4.47857,4.49017,4.46888,4.46888,18,4.51143,4.51143,4.49463,4.50172,18,"True"
NA,4.49229,4.49409,4.47758,4.49409,46.75,4.4977,4.51042,4.4947,4.4995,46.75,"True"
NA,4.49408,4.49761,4.49119,4.4976,31.75,4.49951,4.50467,4.4995,4.50467,31.75,"False"
NA,4.4946,4.49761,4.4946,4.49527,39.25,4.503,4.50466,4.50069,4.5007,39.25,"False"
NA,4.49528,4.49528,4.48848,4.495,41.5,4.50069,4.5007,4.49852,4.50041,41.5,"False"
NA,4.4931,4.49667,4.49127,4.49499,79.18,4.5015,4.50177,4.49793,4.50042,78.65,"False"
NA,4.49492,4.49534,4.49106,4.49299,45.5,4.49848,4.50075,4.49413,4.49988,45.5,"True"
NA,4.493,4.49514,4.49299,4.49514,47.75,4.49987,4.5015,4.49987,4.50055,47.75,"False"
NA,4.49514,4.49693,4.48395,4.48467,71.25,4.50158,4.50323,4.49109,4.49176,71.25,"False"
NA,4.48597,4.49072,4.48395,4.48544,459.16,4.49046,4.49762,4.48601,4.48812,430.47,"False"
NA,4.48556,4.48809,4.4787,4.48261,1029.08,4.48784,4.49024,4.48013,4.48427,950.19,"True"
NA,4.48261,4.49058,4.48131,4.48993,810.21,4.48427,4.49223,4.48325,4.49099,697.21,"False"
NA,4.48988,4.49308,4.48343,4.48688,881.24,4.49099,4.49483,4.48462,4.48942,762.67,"False"
NA,4.48715,4.49298,4.48199,4.48594,923.92,4.48924,4.49464,4.48323,4.48713,823.64,"False"
NA,4.48593,4.48718,4.47899,4.48114,974.07,4.48713,4.48861,4.48017,4.48263,836.07,"True"
NA,4.48142,4.48631,4.47713,4.48143,873.92,4.48262,4.48797,4.47833,4.48262,798.55,"False"
NA,4.48143,4.48222,4.47665,4.48114,594.53,4.48248,4.48374,4.47804,4.4828,678.19,"True"
NA,4.48127,4.48366,4.47696,4.48362,582.47,4.48295,4.48524,4.47848,4.48508,527.69,"True"
NA,4.48368,4.49556,4.47614,4.49025,867.89,4.48508,4.49764,4.48192,4.49306,754.42,"True"
NA,4.49012,4.49423,4.48633,4.49241,437.95,4.49328,4.49924,4.49174,4.49361,597.28,"True"
NA,4.49288,4.49523,4.48679,4.49473,278.74,4.49434,4.49964,4.49255,4.49817,318.79,"True"
NA,4.49472,4.49526,4.4871,4.49523,207.33,4.49818,4.4988,4.49234,4.49787,205.07,"False"
NA,4.49522,4.49523,4.4829,4.48351,244.9,4.49788,4.49909,4.48791,4.49022,245.55,"True"
NA,4.48958,4.49221,4.47949,4.48972,400.2,4.49101,4.50322,4.48641,4.49128,394.13,"False"
NA,4.48483,4.48968,4.48113,4.48431,117.79,4.49323,4.49464,4.486,4.49275,113.23,"True"
NA,4.48522,4.48883,4.47721,4.48487,78.02,4.49362,4.49544,4.48531,4.49328,73.27,"False"
NA,4.48551,4.48869,4.48186,4.48299,78.5,4.4866,4.49378,4.4866,4.49378,67.58,"True"
NA,4.4855,4.48884,4.48233,4.48582,78.76,4.4939,4.4949,4.48775,4.49423,71.16,"False"
NA,4.47618,4.48851,4.47569,4.48665,195.25,4.49902,4.49902,4.48745,4.48771,194.52,"True"
NA,4.48632,4.48759,4.47587,4.48633,207.52,4.49475,4.4988,4.48723,4.49474,211.95,"True"
NA,4.48632,4.49353,4.47522,4.4894,126.29,4.49475,4.4999,4.48117,4.49781,108.66,"False"
NA,4.48939,4.49143,4.47814,4.48614,332.98,4.49782,4.49919,4.48364,4.4892,316.62,"False"
NA,4.48728,4.48985,4.47831,4.47857,555.11,4.49566,4.49573,4.48236,4.48463,580.74,"True"
NA,4.47907,4.48419,4.477,4.4822,751.79,4.48513,4.48673,4.47906,4.48404,985.41,"True"
NA,4.48255,4.48618,4.47859,4.48428,898.93,4.48423,4.48762,4.48018,4.48581,689.2,"True"
NA,4.48448,4.48814,4.48223,4.48706,936.8,4.48581,4.48966,4.48363,4.48862,677.05,"False"
NA,4.48707,4.48868,4.48262,4.4829,728.34,4.48852,4.48992,4.48437,4.48437,587.63,"False"
NA,4.48296,4.48296,4.46729,4.46899,905.33,4.48456,4.48462,4.46929,4.47017,708.37,"False"
NA,4.46971,4.47036,4.46214,4.46746,854.71,4.47017,4.47195,4.46402,4.46859,649.3,"False"
NA,4.46746,4.4677,4.45949,4.46494,832.49,4.4686,4.46916,4.46093,4.46619,631.76,"False"
NA,4.46493,4.46743,4.45735,4.45846,832.02,4.46619,4.46908,4.45888,4.46014,789.8,"True"
NA,4.45842,4.46185,4.44702,4.45867,1017.73,4.45974,4.46285,4.44772,4.46044,1013.28,"False"
NA,4.45867,4.45922,4.45316,4.45436,477.45,4.46036,4.4615,4.45583,4.46042,501.82,"True"
NA,4.45673,4.46226,4.45146,4.46073,616.36,4.4606,4.46557,4.45765,4.46327,633.98,"True"
NA,4.46022,4.46326,4.45277,4.46156,444.68,4.46328,4.46871,4.46054,4.46528,408.53,"False"
NA,4.46155,4.46189,4.45498,4.45923,226.29,4.46528,4.46788,4.45992,4.46278,222.75,"False"
NA,4.45922,4.45983,4.45102,4.45167,373.15,4.46279,4.46478,4.45634,4.46009,370.58,"False"
NA,4.45473,4.46021,4.4484,4.45388,470.93,4.46027,4.46484,4.45326,4.45552,475.68,"True"
NA,4.4497,4.45638,4.4451,4.45495,118.59,4.4581,4.46311,4.45234,4.45625,111.69,"True"
NA,4.45646,4.45783,4.44937,4.45287,117.21,4.45762,4.46559,4.4552,4.46128,108.09,"True"
NA,4.45286,4.46031,4.45171,4.45892,102.03,4.46129,4.46743,4.45653,4.4605,97.54,"False"
NA,4.45802,4.45959,4.45097,4.45621,161.23,4.46645,4.46645,4.45643,4.46462,135.48,"False"
NA,4.4562,4.45968,4.44348,4.4527,359.44,4.46463,4.46632,4.45197,4.46113,348.99,"False"
NA,4.45271,4.45648,4.44891,4.45402,213.26,4.46112,4.46249,4.45624,4.45758,218.93,"False"
NA,4.45286,4.45495,4.44678,4.45101,118.68,4.46127,4.46282,4.45277,4.45942,106.53,"True"
NA,4.45533,4.46574,4.44752,4.45427,172.26,4.45905,4.47032,4.45281,4.46268,146.65,"True"
NA,4.4543,4.46007,4.44644,4.45537,566.54,4.46271,4.46573,4.45342,4.46093,656.17,"True"
NA,4.45527,4.46363,4.4531,4.45921,490.93,4.46083,4.466,4.45592,4.46479,461.83,"True"
NA,4.46195,4.46799,4.45486,4.46665,819.36,4.46425,4.4696,4.45635,4.46858,712.6,"False"
NA,4.46665,4.4725,4.46326,4.46375,636.94,4.46851,4.47412,4.46468,4.46535,863.03,"False"
NA,4.46394,4.46438,4.46007,4.4623,365.78,4.46535,4.46562,4.46128,4.46358,712.92,"True"
NA,4.46258,4.4706,4.46138,4.46663,750.12,4.46396,4.47268,4.46283,4.46807,774.38,"False"
NA,4.46648,4.46687,4.4545,4.46045,625.21,4.46792,4.46813,4.45845,4.46161,694.59,"True"
NA,4.46045,4.46686,4.4582,4.46257,537.45,4.46185,4.46854,4.45977,4.46394,523.6,"True"
NA,4.46227,4.47053,4.46183,4.47017,614.73,4.46394,4.47522,4.46324,4.47163,637.68,"False"
NA,4.46996,4.47282,4.46217,4.46434,572.77,4.47144,4.47424,4.46418,4.46573,630.8,"False"
NA,4.4646,4.46536,4.45584,4.46075,496.76,4.46573,4.46685,4.45813,4.46171,577.37,"True"
NA,4.46076,4.46241,4.45473,4.46221,409.08,4.46171,4.46546,4.45807,4.46378,396.38,"True"
NA,4.46221,4.46976,4.45505,4.46475,549.85,4.46377,4.47848,4.46185,4.46868,503.68,"False"
NA,4.46378,4.46565,4.45589,4.46237,263.34,4.46478,4.46918,4.46092,4.46628,255.4,"False"
NA,4.45972,4.46373,4.45541,4.45965,262.8,4.46728,4.46728,4.45968,4.46125,264.21,"True"
NA,4.46283,4.46529,4.45454,4.45967,972,4.46417,4.47118,4.4595,4.46983,969.66,"True"
NA,4.45899,4.46708,4.45371,4.46054,122.81,4.4674,4.47038,4.46041,4.47037,122.32,"True"
NA,4.46053,4.46419,4.45642,4.46251,81.01,4.47038,4.47108,4.46268,4.47092,79.71,"False"
NA,4.4625,4.46404,4.45531,4.46238,135.55,4.47093,4.47093,4.46174,4.47081,122.44,"True"
NA,4.46239,4.46459,4.45559,4.46239,79.98,4.4708,4.47081,4.46219,4.4708,70.25,"False"
NA,4.45398,4.4644,4.45035,4.45927,201.33,4.47682,4.47682,4.46014,4.4677,194.55,"False"
NA,4.46068,4.46311,4.45476,4.46071,127.61,4.4618,4.46792,4.46018,4.4622,117.95,"True"
NA,4.45952,4.46935,4.45736,4.4619,134.47,4.46793,4.47372,4.46104,4.47031,117.43,"False"
NA,4.46189,4.46276,4.45508,4.46012,148.79,4.47032,4.47035,4.46087,4.46318,139.9,"True"
NA,4.46027,4.46449,4.45395,4.45998,329.57,4.4687,4.4687,4.46049,4.46612,336.59,"False"
NA,4.46008,4.46397,4.45405,4.45975,753.37,4.46622,4.46663,4.45754,4.46143,614.12,"True"
NA,4.46024,4.46354,4.45653,4.46315,686.01,4.46143,4.46486,4.45786,4.46467,688.7,"False"
NA,4.46316,4.46404,4.45123,4.45129,943.04,4.46457,4.46536,4.45236,4.45284,947.85,"False"
NA,4.45129,4.45294,4.44085,4.44176,1268.48,4.45293,4.45407,4.44211,4.44238,1248.25,"False"
NA,4.442,4.44322,4.42531,4.42744,1366.55,4.44238,4.44416,4.4271,4.42856,1481.84,"True"
NA,4.42749,4.43808,4.42698,4.43634,963.07,4.42861,4.43922,4.42831,4.43746,962.78,"False"
NA,4.43638,4.44285,4.43201,4.4324,1423.74,4.43752,4.44447,4.43347,4.43415,1416.34,"False"
NA,4.43235,4.43243,4.40815,4.41336,2056.8899,4.43405,4.43405,4.41042,4.41494,2539.45,"True"
NA,4.41349,4.42458,4.41067,4.41979,1121.99,4.41494,4.42624,4.41222,4.42134,1040.24,"False"
NA,4.41979,4.41989,4.40921,4.41305,438.71,4.42151,4.42161,4.41081,4.41471,518.63,"False"
NA,4.41305,4.41305,4.39953,4.40152,448.87,4.41433,4.41461,4.40144,4.40545,520.99,"False"
NA,4.40148,4.40236,4.39403,4.40236,174.59,4.40541,4.40925,4.40003,4.40377,251.84,"True"
NA,4.40236,4.40876,4.39845,4.40321,211.83,4.40378,4.40978,4.40318,4.4046,298.22,"False"
NA,4.40233,4.40574,4.39606,4.39606,358.4,4.40977,4.41149,4.39965,4.40449,359.96,"True"
NA,4.39825,4.40368,4.38661,4.39763,225.02,4.39975,4.40947,4.39627,4.40137,229.18,"True"
NA,4.39536,4.41423,4.39282,4.40864,102.21,4.40376,4.41971,4.39767,4.41971,99,"False"
NA,4.39952,4.4085,4.39951,4.3997,94.26,4.40793,4.41628,4.40713,4.40811,62.75,"True"
NA,4.41021,4.41278,4.39969,4.41044,87.55,4.41224,4.4219,4.40752,4.41887,83.77,"False"
NA,4.41045,4.41045,4.40024,4.41044,74.04,4.41886,4.41887,4.40521,4.41887,65.86,"False"
NA,4.41045,4.41193,4.3978,4.41019,115.13,4.41886,4.42336,4.40404,4.41862,118.22,"False"
NA,4.40962,4.4102,4.39655,4.40735,192.48,4.41122,4.42073,4.40917,4.41092,184.74,"True"
NA,4.4102,4.4104,4.40013,4.4102,155.57,4.41861,4.41883,4.40864,4.41863,150.58,"True"
NA,4.40934,4.41059,4.40478,4.41032,94.76,4.41306,4.41894,4.40939,4.41875,93.63,"False"
NA,4.41013,4.41013,4.39586,4.40117,305.21,4.41854,4.41855,4.40031,4.40673,287.12,"True"
NA,4.40162,4.40662,4.39138,4.40637,1478,4.40593,4.41033,4.39472,4.40784,1116.65,"True"
NA,4.40637,4.41569,4.40621,4.41168,1481.64,4.40784,4.41704,4.4073,4.4132,1373.16,"False"
NA,4.41168,4.41509,4.40244,4.40456,1192.58,4.41334,4.41634,4.40396,4.40656,1147.9399,"True"
NA,4.40451,4.41576,4.40285,4.41198,1083.23,4.40656,4.41728,4.40417,4.41367,925.58,"False"
NA,4.41239,4.41498,4.40976,4.41036,751.09,4.41395,4.41643,4.41121,4.41173,638.44,"True"
NA,4.41036,4.41804,4.40858,4.41171,808.71,4.41169,4.41844,4.41032,4.41312,820.19,"False"
NA,4.41171,4.4118,4.39801,4.40806,1568.86,4.4132,4.4132,4.39929,4.40976,1556.92,"True"
NA,4.40775,4.42544,4.40775,4.42474,1441.1801,4.40961,4.42684,4.40934,4.42623,1493.51,"False"
NA,4.42515,4.43188,4.41729,4.41834,1380.0699,4.42623,4.43373,4.41864,4.4199,1359.86,"False"
NA,4.41834,4.42304,4.40424,4.4106,905.25,4.41985,4.42484,4.40699,4.41232,782.43,"True"
NA,4.41048,4.41738,4.40808,4.41466,897.11,4.41222,4.42462,4.41222,4.42034,645.2,"False"
NA,4.41467,4.42227,4.40905,4.4101,725.11,4.42033,4.42923,4.41679,4.41854,789,"False"
NA,4.41556,4.41567,4.40521,4.41166,390.9,4.41934,4.42184,4.41146,4.41357,378.55,"True"
NA,4.41516,4.41517,4.40716,4.41349,172.69,4.41784,4.42183,4.41259,4.41552,170.03,"False"
NA,4.40884,4.41434,4.40466,4.40616,131.84,4.41726,4.4188,4.41118,4.41234,141.14,"True"
NA,4.41304,4.41592,4.40816,4.41304,24.75,4.42147,4.42634,4.41588,4.42147,24.75,"True"
NA,4.41158,4.41437,4.40892,4.41308,26.79,4.41999,4.42151,4.41502,4.42151,29.91,"False"
NA,4.41299,4.413,4.40847,4.41126,52.25,4.42142,4.42142,4.41353,4.41969,52.25,"True"
NA,4.41127,4.41753,4.40837,4.41155,64.8,4.41968,4.4208,4.41181,4.41998,48,"True"
NA,4.41497,4.42934,4.40887,4.42191,124.11,4.42003,4.43353,4.41167,4.43091,171.73,"True"
NA,4.42191,4.42242,4.41557,4.42242,111.28,4.42793,4.43151,4.41983,4.43145,119.15,"False"
NA,4.41697,4.42242,4.41657,4.41658,135.55,4.42203,4.4329,4.41995,4.42162,146.66,"True"
NA,4.42231,4.42232,4.41036,4.42065,49.25,4.4329,4.43312,4.41363,4.4293,65.75,"False"
NA,4.42056,4.42056,4.40782,4.41314,130.5,4.42911,4.42911,4.41164,4.41417,184.5,"True"
NA,4.4114,4.42225,4.41032,4.41806,1004,4.41569,4.42573,4.41472,4.42018,1236.96,"False"
NA,4.41806,4.42256,4.40383,4.40569,1694.39,4.42014,4.4244,4.40532,4.40688,1522.52,"True"
